county,rate,state,year
Chester County,5.7,South Carolina,2016
Chesterfield County,3.9,South Carolina,2016
Clarendon County,5.3,South Carolina,2016
Colleton County,4.3,South Carolina,2016
Darlington County,5.1,South Carolina,2016
Dillon County,5.2,South Carolina,2016
Dorchester County,3.6,South Carolina,2016
Edgefield County,4.6,South Carolina,2016
Fairfield County,5.8,South Carolina,2016
Florence County,4.2,South Carolina,2016
Georgetown County,5.2,South Carolina,2016
Greenville County,3.4,South Carolina,2016
Greenwood County,4.3,South Carolina,2016
Hampton County,4.4,South Carolina,2016
Horry County,4.9,South Carolina,2016
Jasper County,3.5,South Carolina,2016
Kershaw County,4.3,South Carolina,2016
Lancaster County,4.2,South Carolina,2016
Laurens County,4,South Carolina,2016
Lee County,5.6,South Carolina,2016
Lexington County,3.3,South Carolina,2016
Marion County,7.6,South Carolina,2016
Marlboro County,6.9,South Carolina,2016
McCormick County,4.2,South Carolina,2016
Newberry County,3.5,South Carolina,2016
Oconee County,3.9,South Carolina,2016
Orangeburg County,7.5,South Carolina,2016
Pickens County,4,South Carolina,2016
Richland County,4,South Carolina,2016
Saluda County,3.6,South Carolina,2016
Spartanburg County,3.8,South Carolina,2016
Sumter County,4.9,South Carolina,2016
Union County,4.5,South Carolina,2016
Williamsburg County,6,South Carolina,2016
York County,3.8,South Carolina,2016
Aurora County,2.1,South Dakota,2016
Beadle County,2.3,South Dakota,2016
Bennett County,3.6,South Dakota,2016
Bon Homme County,2.8,South Dakota,2016
Brookings County,2.2,South Dakota,2016
Brown County,2.3,South Dakota,2016
Brule County,2.2,South Dakota,2016
Buffalo County,9,South Dakota,2016
Butte County,3.1,South Dakota,2016
Campbell County,3.1,South Dakota,2016
Charles Mix County,2.9,South Dakota,2016
Clark County,3.5,South Dakota,2016
Clay County,2.5,South Dakota,2016
Codington County,2.8,South Dakota,2016
Corson County,3.5,South Dakota,2016
Custer County,4,South Dakota,2016
Davison County,2.1,South Dakota,2016
Day County,3.5,South Dakota,2016
Deuel County,3.8,South Dakota,2016
Dewey County,6.7,South Dakota,2016
Douglas County,2.8,South Dakota,2016
Edmunds County,2.1,South Dakota,2016
Fall River County,3.7,South Dakota,2016
Faulk County,2.7,South Dakota,2016
Grant County,2.8,South Dakota,2016
Gregory County,2.9,South Dakota,2016
Haakon County,2.4,South Dakota,2016
Hamlin County,2.7,South Dakota,2016
Hand County,2,South Dakota,2016
Hanson County,3.3,South Dakota,2016
Harding County,3.2,South Dakota,2016
Hughes County,2.1,South Dakota,2016
Hutchinson County,2.3,South Dakota,2016
Hyde County,2.6,South Dakota,2016
Jackson County,4.4,South Dakota,2016
Jerauld County,2.7,South Dakota,2016
Jones County,2.8,South Dakota,2016
Kingsbury County,2.5,South Dakota,2016
Lake County,2.9,South Dakota,2016
Lawrence County,2.8,South Dakota,2016
Lincoln County,2,South Dakota,2016
Lyman County,4.2,South Dakota,2016
Marshall County,3.3,South Dakota,2016
McCook County,2.4,South Dakota,2016
McPherson County,2.9,South Dakota,2016
Meade County,2.9,South Dakota,2016
Mellette County,3.8,South Dakota,2016
Miner County,2.6,South Dakota,2016
Minnehaha County,2.3,South Dakota,2016
Moody County,2.9,South Dakota,2016
Pennington County,2.9,South Dakota,2016
Perkins County,3.1,South Dakota,2016
Potter County,2.5,South Dakota,2016
Roberts County,3.3,South Dakota,2016
Sanborn County,4.7,South Dakota,2016
Shannon County,10.2,South Dakota,2016
Spink County,2.8,South Dakota,2016
Stanley County,2.5,South Dakota,2016
Sully County,2.4,South Dakota,2016
Todd County,6,South Dakota,2016
Tripp County,2.2,South Dakota,2016
Turner County,2.4,South Dakota,2016
Union County,2.9,South Dakota,2016
Walworth County,4.2,South Dakota,2016
Yankton County,2.5,South Dakota,2016
Ziebach County,3.7,South Dakota,2016
Anderson County,4.9,Tennessee,2016
Bedford County,5,Tennessee,2016
Benton County,6.6,Tennessee,2016
Bledsoe County,7,Tennessee,2016
Blount County,4.4,Tennessee,2016
Bradley County,4.2,Tennessee,2016
Campbell County,6.7,Tennessee,2016
Cannon County,4.6,Tennessee,2016
Carroll County,6.4,Tennessee,2016
Carter County,5.7,Tennessee,2016
Cheatham County,4,Tennessee,2016
Chester County,4.8,Tennessee,2016
Claiborne County,6.3,Tennessee,2016
Clay County,6.6,Tennessee,2016
Cocke County,6,Tennessee,2016
Coffee County,4.9,Tennessee,2016
Crockett County,5,Tennessee,2016
Cumberland County,5.9,Tennessee,2016
Davidson County,3.6,Tennessee,2016
Decatur County,6.5,Tennessee,2016
Dekalb County,5.5,Tennessee,2016
Dickson County,4.2,Tennessee,2016
Dyer County,5.9,Tennessee,2016
Fayette County,5.2,Tennessee,2016
Fentress County,6,Tennessee,2016
Franklin County,5.1,Tennessee,2016
Gibson County,5.8,Tennessee,2016
Giles County,4,Tennessee,2016
Grainger County,5.4,Tennessee,2016
Greene County,5.1,Tennessee,2016
Grundy County,7.2,Tennessee,2016
Hamblen County,5,Tennessee,2016
Hamilton County,4.7,Tennessee,2016
Hancock County,7.2,Tennessee,2016
Hardeman County,6.2,Tennessee,2016
Hardin County,6.1,Tennessee,2016
Hawkins County,5.3,Tennessee,2016
Haywood County,5.9,Tennessee,2016
Henderson County,6.4,Tennessee,2016
Henry County,5.8,Tennessee,2016
Hickman County,4.5,Tennessee,2016
Houston County,6.5,Tennessee,2016
Humphreys County,5.5,Tennessee,2016
Jackson County,7.1,Tennessee,2016
Jefferson County,5,Tennessee,2016
Johnson County,4.8,Tennessee,2016
Knox County,4.1,Tennessee,2016
Lake County,8.4,Tennessee,2016
Lauderdale County,7.3,Tennessee,2016
Lawrence County,5.5,Tennessee,2016
Lewis County,5.7,Tennessee,2016
Lincoln County,4.3,Tennessee,2016
Loudon County,4.8,Tennessee,2016
Macon County,4.4,Tennessee,2016
Madison County,4.8,Tennessee,2016
Marion County,6.5,Tennessee,2016
Marshall County,4.4,Tennessee,2016
Maury County,4,Tennessee,2016
McMinn County,5.5,Tennessee,2016
McNairy County,7.2,Tennessee,2016
Meigs County,6.4,Tennessee,2016
Monroe County,5.3,Tennessee,2016
Montgomery County,5.2,Tennessee,2016
Moore County,3.8,Tennessee,2016
Morgan County,6.3,Tennessee,2016
Obion County,7.1,Tennessee,2016
Overton County,5.1,Tennessee,2016
Perry County,6.3,Tennessee,2016
Pickett County,6.7,Tennessee,2016
Polk County,5.3,Tennessee,2016
Putnam County,4.9,Tennessee,2016
Rhea County,7.8,Tennessee,2016
Roane County,5.5,Tennessee,2016
Robertson County,4,Tennessee,2016
Rutherford County,3.7,Tennessee,2016
Scott County,7.6,Tennessee,2016
Sequatchie County,5.9,Tennessee,2016
Sevier County,4.3,Tennessee,2016
Shelby County,5.4,Tennessee,2016
Smith County,4.4,Tennessee,2016
Stewart County,6.4,Tennessee,2016
Sullivan County,5.3,Tennessee,2016
Sumner County,3.9,Tennessee,2016
Tipton County,5.5,Tennessee,2016
Trousdale County,4.4,Tennessee,2016
Unicoi County,6.9,Tennessee,2016
Union County,5.7,Tennessee,2016
Van Buren County,5.8,Tennessee,2016
Warren County,4.7,Tennessee,2016
Washington County,4.9,Tennessee,2016
Wayne County,6.5,Tennessee,2016
Weakley County,5.7,Tennessee,2016
White County,5.3,Tennessee,2016
Williamson County,3.5,Tennessee,2016
Wilson County,3.8,Tennessee,2016
Anderson County,4,Texas,2016
Andrews County,4.4,Texas,2016
Angelina County,6,Texas,2016
Aransas County,6,Texas,2016
Archer County,4.1,Texas,2016
Armstrong County,2.8,Texas,2016
Atascosa County,4.9,Texas,2016
Austin County,5,Texas,2016
Bailey County,4.2,Texas,2016
Bandera County,4.1,Texas,2016
Bastrop County,3.5,Texas,2016
Baylor County,3.7,Texas,2016
Bee County,7.6,Texas,2016
Bell County,4.3,Texas,2016
Bexar County,3.6,Texas,2016
Blanco County,2.9,Texas,2016
Borden County,3.1,Texas,2016
Bosque County,4.2,Texas,2016
Bowie County,4.8,Texas,2016
Brazoria County,5.2,Texas,2016
Brazos County,3.2,Texas,2016
Brewster County,3.6,Texas,2016
Briscoe County,4,Texas,2016
Brooks County,10.3,Texas,2016
Brown County,4.1,Texas,2016
Burleson County,4.4,Texas,2016
Burnet County,3.4,Texas,2016
Caldwell County,4,Texas,2016
Calhoun County,5.8,Texas,2016
Callahan County,4,Texas,2016
Cameron County,7,Texas,2016
Camp County,6.4,Texas,2016
Carson County,2.9,Texas,2016
Cass County,7.1,Texas,2016
Castro County,3.2,Texas,2016
Chambers County,6.3,Texas,2016
Cherokee County,5,Texas,2016
Childress County,3,Texas,2016
Clay County,4.1,Texas,2016
Cochran County,5.5,Texas,2016
Coke County,3.8,Texas,2016
Coleman County,5.5,Texas,2016
Collin County,3.4,Texas,2016
Collingsworth County,3.4,Texas,2016
Colorado County,4.7,Texas,2016
Comal County,3.6,Texas,2016
Comanche County,4.1,Texas,2016
Concho County,2.9,Texas,2016
Cooke County,3.9,Texas,2016
Coryell County,4.4,Texas,2016
Cottle County,4.7,Texas,2016
Crane County,6.9,Texas,2016
Crockett County,6.8,Texas,2016
Crosby County,4,Texas,2016
Culberson County,3.6,Texas,2016
Dallam County,2.4,Texas,2016
Dallas County,3.8,Texas,2016
Dawson County,4.8,Texas,2016
Deaf Smith County,3.2,Texas,2016
Delta County,3.9,Texas,2016
Denton County,3.3,Texas,2016
Dewitt County,5.9,Texas,2016
Dickens County,4.9,Texas,2016
Dimmit County,6.7,Texas,2016
Donley County,4.1,Texas,2016
Duval County,10.6,Texas,2016
Eastland County,5.1,Texas,2016
Ector County,5.9,Texas,2016
Edwards County,4.2,Texas,2016
El Paso County,4.8,Texas,2016
Ellis County,3.5,Texas,2016
Erath County,3.9,Texas,2016
Falls County,4.4,Texas,2016
Fannin County,3.7,Texas,2016
Fayette County,3.7,Texas,2016
Fisher County,4.4,Texas,2016
Floyd County,4.4,Texas,2016
Foard County,4.3,Texas,2016
Fort Bend County,5,Texas,2016
Franklin County,5.1,Texas,2016
Freestone County,6.7,Texas,2016
Frio County,4.7,Texas,2016
Gaines County,3.6,Texas,2016
Galveston County,5.4,Texas,2016
Garza County,3.7,Texas,2016
Gillespie County,2.8,Texas,2016
Glasscock County,3.2,Texas,2016
Goliad County,5.8,Texas,2016
Gonzales County,4,Texas,2016
Gray County,6.5,Texas,2016
Grayson County,3.7,Texas,2016
Gregg County,6,Texas,2016
Grimes County,6.5,Texas,2016
Guadalupe County,3.5,Texas,2016
Hale County,5.2,Texas,2016
Hall County,7.1,Texas,2016
Hamilton County,4.7,Texas,2016
Hansford County,3,Texas,2016
Hardeman County,3.8,Texas,2016
Hardin County,6.2,Texas,2016
Harris County,5.2,Texas,2016
Harrison County,5.7,Texas,2016
Hartley County,2.1,Texas,2016
Haskell County,5,Texas,2016
Hays County,3.3,Texas,2016
Hemphill County,3.1,Texas,2016
Henderson County,4.6,Texas,2016
Hidalgo County,7.6,Texas,2016
Hill County,4.2,Texas,2016
Hockley County,4.1,Texas,2016
Hood County,4.6,Texas,2016
Hopkins County,3.9,Texas,2016
Houston County,4.4,Texas,2016
Howard County,5.7,Texas,2016
Hudspeth County,6.5,Texas,2016
Hunt County,4,Texas,2016
Hutchinson County,5.7,Texas,2016
Irion County,3.3,Texas,2016
Jack County,4.1,Texas,2016
Jackson County,4.7,Texas,2016
Jasper County,7.8,Texas,2016
Jeff Davis County,3.1,Texas,2016
Jefferson County,7.1,Texas,2016
Jim Hogg County,9.4,Texas,2016
Jim Wells County,10,Texas,2016
Johnson County,4.1,Texas,2016
Jones County,5.9,Texas,2016
Karnes County,4.6,Texas,2016
Kaufman County,3.6,Texas,2016
Kendall County,3.1,Texas,2016
Kenedy County,5.3,Texas,2016
Kent County,2.8,Texas,2016
Kerr County,3.5,Texas,2016
Kimble County,3.7,Texas,2016
King County,4.8,Texas,2016
Kinney County,5.9,Texas,2016
Kleberg County,6.4,Texas,2016
Knox County,4,Texas,2016
La Salle County,4.9,Texas,2016
Lamar County,4.6,Texas,2016
Lamb County,5.9,Texas,2016
Lampasas County,3.8,Texas,2016
Lavaca County,4.4,Texas,2016
Lee County,3.9,Texas,2016
Leon County,6.4,Texas,2016
Liberty County,7.4,Texas,2016
Limestone County,5.5,Texas,2016
Lipscomb County,4.2,Texas,2016
Live Oak County,5.9,Texas,2016
Llano County,4,Texas,2016
Loving County,5,Texas,2016
Lubbock County,3.1,Texas,2016
Lynn County,3.8,Texas,2016
Madison County,5.1,Texas,2016
Marion County,6.8,Texas,2016
Martin County,4.2,Texas,2016
Mason County,3.9,Texas,2016
Matagorda County,7.4,Texas,2016
Maverick County,9.5,Texas,2016
McCulloch County,4.2,Texas,2016
McLennan County,3.8,Texas,2016
McMullen County,1.7,Texas,2016
Medina County,4.2,Texas,2016
Menard County,4.4,Texas,2016
Midland County,4,Texas,2016
Milam County,5.3,Texas,2016
Mills County,4,Texas,2016
Mitchell County,7.1,Texas,2016
Montague County,4.8,Texas,2016
Montgomery County,4.8,Texas,2016
Moore County,2.9,Texas,2016
Morris County,11.1,Texas,2016
Motley County,3.7,Texas,2016
Nacogdoches County,4.5,Texas,2016
Navarro County,4,Texas,2016
Newton County,8,Texas,2016
Nolan County,4.7,Texas,2016
Nueces County,5.7,Texas,2016
Ochiltree County,5,Texas,2016
Oldham County,3.1,Texas,2016
Orange County,6.8,Texas,2016
Palo Pinto County,5.2,Texas,2016
Panola County,7.2,Texas,2016
Parker County,3.9,Texas,2016
Parmer County,2.5,Texas,2016
Pecos County,6.2,Texas,2016
Polk County,6.2,Texas,2016
Potter County,3.4,Texas,2016
Presidio County,10.4,Texas,2016
Rains County,3.8,Texas,2016
Randall County,3,Texas,2016
Reagan County,5.7,Texas,2016
Real County,6.7,Texas,2016
Red River County,5.8,Texas,2016
Reeves County,4.9,Texas,2016
Refugio County,6.7,Texas,2016
Roberts County,4.7,Texas,2016
Robertson County,4.8,Texas,2016
Rockwall County,3.3,Texas,2016
Runnels County,4,Texas,2016
Rusk County,5.8,Texas,2016
Sabine County,10.3,Texas,2016
San Augustine County,9.1,Texas,2016
San Jacinto County,6.3,Texas,2016
San Patricio County,7.7,Texas,2016
San Saba County,3.6,Texas,2016
Schleicher County,5.2,Texas,2016
Scurry County,5.3,Texas,2016
Shackelford County,3.6,Texas,2016
Shelby County,5.6,Texas,2016
Sherman County,3,Texas,2016
Smith County,4.4,Texas,2016
Somervell County,4.3,Texas,2016
Starr County,13,Texas,2016
Stephens County,5,Texas,2016
Sterling County,5.6,Texas,2016
Stonewall County,4.4,Texas,2016
Sutton County,6.7,Texas,2016
Swisher County,4,Texas,2016
Tarrant County,3.8,Texas,2016
Taylor County,3.6,Texas,2016
Terrell County,4.3,Texas,2016
Terry County,4.3,Texas,2016
Throckmorton County,4,Texas,2016
Titus County,6.1,Texas,2016
Tom Green County,4.3,Texas,2016
Travis County,3.1,Texas,2016
Trinity County,6,Texas,2016
Tyler County,7.9,Texas,2016
Upshur County,6.3,Texas,2016
Upton County,5.1,Texas,2016
Uvalde County,5.3,Texas,2016
Val Verde County,6.1,Texas,2016
Van Zandt County,4.1,Texas,2016
Victoria County,5.3,Texas,2016
Walker County,5,Texas,2016
Waller County,5.3,Texas,2016
Ward County,5.2,Texas,2016
Washington County,4.9,Texas,2016
Webb County,4.4,Texas,2016
Wharton County,4.8,Texas,2016
Wheeler County,5.3,Texas,2016
Wichita County,4.2,Texas,2016
Wilbarger County,4.6,Texas,2016
Willacy County,11.1,Texas,2016
Williamson County,3.3,Texas,2016
Wilson County,3.7,Texas,2016
Winkler County,7.6,Texas,2016
Wise County,4.4,Texas,2016
Wood County,5.1,Texas,2016
Yoakum County,4.4,Texas,2016
Young County,4.3,Texas,2016
Zapata County,10.5,Texas,2016
Zavala County,13,Texas,2016
Beaver County,4.8,Utah,2016
Box Elder County,2.8,Utah,2016
Cache County,2.3,Utah,2016
Carbon County,4.5,Utah,2016
Daggett County,4.6,Utah,2016
Davis County,2.5,Utah,2016
Duchesne County,6.1,Utah,2016
Emery County,4.4,Utah,2016
Garfield County,7.1,Utah,2016
Grand County,5.1,Utah,2016
Iron County,3.7,Utah,2016
Juab County,2.4,Utah,2016
Kane County,2.9,Utah,2016
Millard County,2.9,Utah,2016
Morgan County,2.3,Utah,2016
Piute County,5,Utah,2016
Rich County,3.2,Utah,2016
Salt Lake County,2.5,Utah,2016
San Juan County,6.1,Utah,2016
Sanpete County,2.9,Utah,2016
Sevier County,3.3,Utah,2016
Summit County,3,Utah,2016
Tooele County,2.9,Utah,2016
Uintah County,6.8,Utah,2016
Utah County,2.3,Utah,2016
Wasatch County,2.8,Utah,2016
Washington County,2.8,Utah,2016
Wayne County,7.2,Utah,2016
Weber County,3,Utah,2016
Addison County,2.6,Vermont,2016
Bennington County,3.5,Vermont,2016
Caledonia County,3.6,Vermont,2016
Chittenden County,2.3,Vermont,2016
Essex County,5.3,Vermont,2016
Franklin County,3,Vermont,2016
Grand Isle County,3.8,Vermont,2016
Lamoille County,4,Vermont,2016
Orange County,2.6,Vermont,2016
Orleans County,4.3,Vermont,2016
Rutland County,3.4,Vermont,2016
Washington County,2.8,Vermont,2016
Windham County,3.1,Vermont,2016
Windsor County,2.7,Vermont,2016
Accomack County,4.7,Virginia,2016
Albemarle County,3.2,Virginia,2016
Alexandria City,2.8,Virginia,2016
Alleghany County,4.9,Virginia,2016
Amelia County,3.9,Virginia,2016
Amherst County,4,Virginia,2016
Appomattox County,4.3,Virginia,2016
Arlington County,2.6,Virginia,2016
Augusta County,3.5,Virginia,2016
Bath County,3.3,Virginia,2016
Bedford County,3.8,Virginia,2016
Bland County,4.6,Virginia,2016
Botetourt County,3.4,Virginia,2016
Bristol City,5.1,Virginia,2016
Brunswick County,5.3,Virginia,2016
Buchanan County,9.2,Virginia,2016
Buckingham County,5.3,Virginia,2016
Buena Vista City,4.6,Virginia,2016
Campbell County,4.1,Virginia,2016
Caroline County,4.1,Virginia,2016
Carroll County,4.7,Virginia,2016
Charles City County,4.2,Virginia,2016
Charlotte County,4.8,Virginia,2016
Charlottesville City,3,Virginia,2016
Chesapeake City,4,Virginia,2016
Chesterfield County,3.7,Virginia,2016
Clarke County,3.4,Virginia,2016
Colonial Heights City,4.2,Virginia,2016
Covington City,5.6,Virginia,2016
Craig County,4.6,Virginia,2016
Culpeper County,3.5,Virginia,2016
Cumberland County,4.4,Virginia,2016
Danville City,5.4,Virginia,2016
Dickenson County,8.6,Virginia,2016
Dinwiddie County,4.3,Virginia,2016
Emporia City,5.6,Virginia,2016
Essex County,4.7,Virginia,2016
Fairfax City,2.9,Virginia,2016
Fairfax County,3,Virginia,2016
Falls Church City,2.6,Virginia,2016
Fauquier County,3.2,Virginia,2016
Floyd County,3.6,Virginia,2016
Fluvanna County,3.1,Virginia,2016
Franklin City,5.4,Virginia,2016
Franklin County,4,Virginia,2016
Frederick County,3.2,Virginia,2016
Fredericksburg City,4.4,Virginia,2016
Galax City,4.7,Virginia,2016
Giles County,4.8,Virginia,2016
Gloucester County,3.4,Virginia,2016
Goochland County,3.6,Virginia,2016
Grayson County,4.5,Virginia,2016
Greene County,2.9,Virginia,2016
Greensville County,4.9,Virginia,2016
Halifax County,5.3,Virginia,2016
Hampton City,5.3,Virginia,2016
Hanover County,3.3,Virginia,2016
Harrisonburg City,4,Virginia,2016
Henrico County,3.7,Virginia,2016
Henry County,5.4,Virginia,2016
Highland County,3.3,Virginia,2016
Hopewell City,6.2,Virginia,2016
Isle of Wight County,3.9,Virginia,2016
James City County,3.6,Virginia,2016
King George County,3.9,Virginia,2016
King William County,3.6,Virginia,2016
King and Queen County,4.1,Virginia,2016
Lancaster County,4.3,Virginia,2016
Lee County,6.2,Virginia,2016
Lexington City,5.3,Virginia,2016
Loudoun County,3,Virginia,2016
Louisa County,3.4,Virginia,2016
Lunenburg County,4.5,Virginia,2016
Lynchburg City,4.7,Virginia,2016
Madison County,2.7,Virginia,2016
Manassas City,3.3,Virginia,2016
Manassas Park City,3.3,Virginia,2016
Martinsville City,6.5,Virginia,2016
Mathews County,3.7,Virginia,2016
Mecklenburg County,5.2,Virginia,2016
Middlesex County,3.4,Virginia,2016
Montgomery County,3.6,Virginia,2016
Nelson County,3.3,Virginia,2016
New Kent County,3.2,Virginia,2016
Newport News City,4.8,Virginia,2016
Norfolk City,4.8,Virginia,2016
Northampton County,5.4,Virginia,2016
Northumberland County,4.2,Virginia,2016
Norton City,6.3,Virginia,2016
Nottoway County,3.6,Virginia,2016
Orange County,3.7,Virginia,2016
Page County,5,Virginia,2016
Patrick County,5.2,Virginia,2016
Petersburg City,7,Virginia,2016
Pittsylvania County,4.4,Virginia,2016
Poquoson City,3.4,Virginia,2016
Portsmouth City,5.6,Virginia,2016
Powhatan County,3.3,Virginia,2016
Prince Edward County,4.8,Virginia,2016
Prince George County,4.5,Virginia,2016
Prince William County,3.4,Virginia,2016
Pulaski County,5,Virginia,2016
Radford City,4.6,Virginia,2016
Rappahannock County,3.3,Virginia,2016
Richmond City,4.3,Virginia,2016
Richmond County,3.3,Virginia,2016
Roanoke City,4,Virginia,2016
Roanoke County,3.4,Virginia,2016
Rockbridge County,4,Virginia,2016
Rockingham County,3.1,Virginia,2016
Russell County,5.9,Virginia,2016
Salem City,3.7,Virginia,2016
Scott County,4.3,Virginia,2016
Shenandoah County,3.4,Virginia,2016
Smyth County,5.3,Virginia,2016
Southampton County,3.7,Virginia,2016
Spotsylvania County,3.8,Virginia,2016
Stafford County,3.6,Virginia,2016
Staunton City,3.7,Virginia,2016
Suffolk City,4.3,Virginia,2016
Surry County,4.1,Virginia,2016
Sussex County,5.9,Virginia,2016
Tazewell County,6.8,Virginia,2016
Virginia Beach City,3.8,Virginia,2016
Warren County,3.7,Virginia,2016
Washington County,4.2,Virginia,2016
Waynesboro City,3.9,Virginia,2016
Westmoreland County,4.3,Virginia,2016
Williamsburg City,5,Virginia,2016
Winchester City,3.7,Virginia,2016
Wise County,7.8,Virginia,2016
Wythe County,5.5,Virginia,2016
York County,3.6,Virginia,2016
Adams County,7.4,Washington,2016
Asotin County,4.6,Washington,2016
Benton County,6.2,Washington,2016
Chelan County,5.6,Washington,2016
Clallam County,7.2,Washington,2016
Clark County,5.7,Washington,2016
Columbia County,6.9,Washington,2016
Cowlitz County,6.9,Washington,2016
Douglas County,6.6,Washington,2016
Ferry County,10.3,Washington,2016
Franklin County,7.6,Washington,2016
Garfield County,5.5,Washington,2016
Grant County,7.3,Washington,2016
Grays Harbor County,8.2,Washington,2016
Island County,5.6,Washington,2016
Jefferson County,7.1,Washington,2016
King County,3.8,Washington,2016
Kitsap County,5.5,Washington,2016
Kittitas County,5.6,Washington,2016
Klickitat County,6.8,Washington,2016
Lewis County,7.5,Washington,2016
Lincoln County,5.3,Washington,2016
Mason County,7.2,Washington,2016
Okanogan County,6.9,Washington,2016
Pacific County,8.1,Washington,2016
Pend Oreille County,7.8,Washington,2016
Pierce County,5.8,Washington,2016
San Juan County,4.6,Washington,2016
Skagit County,6.4,Washington,2016
Skamania County,7.1,Washington,2016
Snohomish County,4.2,Washington,2016
Spokane County,5.5,Washington,2016
Stevens County,7.6,Washington,2016
Thurston County,5.4,Washington,2016
Wahkiakum County,8.7,Washington,2016
Walla Walla County,5,Washington,2016
Whatcom County,5.5,Washington,2016
Whitman County,4.3,Washington,2016
Yakima County,8.1,Washington,2016
Barbour County,5.3,West Virginia,2016
Berkeley County,3.1,West Virginia,2016
Boone County,6.9,West Virginia,2016
Braxton County,7.6,West Virginia,2016
Brooke County,5.8,West Virginia,2016
Cabell County,4,West Virginia,2016
Calhoun County,11.9,West Virginia,2016
Clay County,8.9,West Virginia,2016
Doddridge County,4.2,West Virginia,2016
Fayette County,6.9,West Virginia,2016
Gilmer County,6.6,West Virginia,2016
Grant County,4.6,West Virginia,2016
Greenbrier County,4.4,West Virginia,2016
Hampshire County,3.3,West Virginia,2016
Hancock County,5.6,West Virginia,2016
Hardy County,4.4,West Virginia,2016
Harrison County,4.8,West Virginia,2016
Jackson County,5.4,West Virginia,2016
Jefferson County,2.6,West Virginia,2016
Kanawha County,4.7,West Virginia,2016
Lewis County,6.9,West Virginia,2016
Lincoln County,6.5,West Virginia,2016
Logan County,8.1,West Virginia,2016
Marion County,5.2,West Virginia,2016
Marshall County,6.3,West Virginia,2016
Mason County,5.9,West Virginia,2016
McDowell County,10.2,West Virginia,2016
Mercer County,5.5,West Virginia,2016
Mineral County,4.7,West Virginia,2016
Mingo County,10.4,West Virginia,2016
Monongalia County,3.3,West Virginia,2016
Monroe County,3.4,West Virginia,2016
Morgan County,3.5,West Virginia,2016
Nicholas County,7.9,West Virginia,2016
Ohio County,4.5,West Virginia,2016
Pendleton County,3,West Virginia,2016
Pleasants County,6.8,West Virginia,2016
Pocahontas County,7.1,West Virginia,2016
Preston County,4.5,West Virginia,2016
Putnam County,4.2,West Virginia,2016
Raleigh County,5.7,West Virginia,2016
Randolph County,5,West Virginia,2016
Ritchie County,6,West Virginia,2016
Roane County,8.6,West Virginia,2016
Summers County,5.3,West Virginia,2016
Taylor County,4.4,West Virginia,2016
Tucker County,4.6,West Virginia,2016
Tyler County,7.3,West Virginia,2016
Upshur County,6,West Virginia,2016
Wayne County,5.5,West Virginia,2016
Webster County,7.4,West Virginia,2016
Wetzel County,7.2,West Virginia,2016
Wirt County,7.4,West Virginia,2016
Wood County,4.8,West Virginia,2016
Wyoming County,7.7,West Virginia,2016
Adams County,5.3,Wisconsin,2016
Ashland County,4.8,Wisconsin,2016
Barron County,3.7,Wisconsin,2016
Bayfield County,6.3,Wisconsin,2016
Brown County,3.4,Wisconsin,2016
Buffalo County,3.9,Wisconsin,2016
Burnett County,5.3,Wisconsin,2016
Calumet County,2.9,Wisconsin,2016
Chippewa County,3.5,Wisconsin,2016
Clark County,3.2,Wisconsin,2016
Columbia County,3.2,Wisconsin,2016
Crawford County,4.1,Wisconsin,2016
Dane County,2.7,Wisconsin,2016
Dodge County,3.2,Wisconsin,2016
Door County,4.5,Wisconsin,2016
Douglas County,5,Wisconsin,2016
Dunn County,3.3,Wisconsin,2016
Eau Claire County,3,Wisconsin,2016
Florence County,5.6,Wisconsin,2016
Fond du Lac County,3,Wisconsin,2016
Forest County,5.4,Wisconsin,2016
Grant County,3.3,Wisconsin,2016
Green County,2.8,Wisconsin,2016
Green Lake County,4.4,Wisconsin,2016
Iowa County,2.9,Wisconsin,2016
Iron County,6.5,Wisconsin,2016
Jackson County,3.7,Wisconsin,2016
Jefferson County,3.7,Wisconsin,2016
Juneau County,4.4,Wisconsin,2016
Kenosha County,4.3,Wisconsin,2016
Kewaunee County,3.2,Wisconsin,2016
La Crosse County,3.2,Wisconsin,2016
Lafayette County,2.8,Wisconsin,2016
Langlade County,4.3,Wisconsin,2016
Lincoln County,3.8,Wisconsin,2016
Manitowoc County,3.8,Wisconsin,2016
Marathon County,3.2,Wisconsin,2016
Marinette County,5,Wisconsin,2016
Marquette County,4.6,Wisconsin,2016
Menominee County,6.9,Wisconsin,2016
Milwaukee County,4.7,Wisconsin,2016
Monroe County,4,Wisconsin,2016
Oconto County,3.6,Wisconsin,2016
Oneida County,4.3,Wisconsin,2016
Outagamie County,3.2,Wisconsin,2016
Ozaukee County,3.1,Wisconsin,2016
Pepin County,3.3,Wisconsin,2016
Pierce County,3.8,Wisconsin,2016
Polk County,4.1,Wisconsin,2016
Portage County,3.2,Wisconsin,2016
Price County,4.1,Wisconsin,2016
Racine County,4.5,Wisconsin,2016
Richland County,3.3,Wisconsin,2016
Rock County,4,Wisconsin,2016
Rusk County,4.6,Wisconsin,2016
Saint. Croix County,3.4,Wisconsin,2016
Sauk County,3.4,Wisconsin,2016
Sawyer County,5.5,Wisconsin,2016
Shawano County,3.5,Wisconsin,2016
Sheboygan County,3.2,Wisconsin,2016
